"ref_area","ref_area.label","source","source.label","indicator","indicator.label","sex","sex.label","classif1","classif1.label","classif2","classif2.label","time","obs_value","obs_status","obs_status.label","note_classif","note_classif.label","note_indicator","note_indicator.label","note_source","note_source.label"
"ECU","Ecuador","BA:19","EFT - Encuesta Nacional de Empleo, Desempleo y Subempleo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_M","Hombres","AGE_YTHADULT_Y15-24","Edad (Jóvenes, adultos): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2019",15.159,,,,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"ECU","Ecuador","BA:19","EFT - Encuesta Nacional de Empleo, Desempleo y Subempleo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_F","Mujeres","AGE_YTHADULT_Y15-24","Edad (Jóvenes, adultos): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2019",10.48,,,,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"ECU","Ecuador","BA:19","EFT - Encuesta Nacional de Empleo, Desempleo y Subempleo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_M","Hombres","AGE_AGGREGATE_Y15-24","Edad (Tramos agregados): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2019",15.159,,,,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"ECU","Ecuador","BA:19","EFT - Encuesta Nacional de Empleo, Desempleo y Subempleo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_F","Mujeres","AGE_AGGREGATE_Y15-24","Edad (Tramos agregados): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2019",10.48,,,,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"ESP","España","BA:2244","EFT - Encuesta Europea de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_M","Hombres","AGE_YTHADULT_Y15-24","Edad (Jóvenes, adultos): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2024",213,,,,,,,"T2:85","Cobertura de edad - edad mínima: 16 años"
"ESP","España","BA:2244","EFT - Encuesta Europea de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_F","Mujeres","AGE_YTHADULT_Y15-24","Edad (Jóvenes, adultos): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2024",169.6,,,,,,,"T2:85","Cobertura de edad - edad mínima: 16 años"
"ESP","España","BA:2244","EFT - Encuesta Europea de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_M","Hombres","AGE_AGGREGATE_Y15-24","Edad (Tramos agregados): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2024",213,,,,,,,"T2:85","Cobertura de edad - edad mínima: 16 años"
"ESP","España","BA:2244","EFT - Encuesta Europea de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_F","Mujeres","AGE_AGGREGATE_Y15-24","Edad (Tramos agregados): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2024",169.6,,,,,,,"T2:85","Cobertura de edad - edad mínima: 16 años"
"ESP","España","BA:2244","EFT - Encuesta Europea de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_M","Hombres","AGE_YTHADULT_Y15-24","Edad (Jóvenes, adultos): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2023",176.787,,,,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"ESP","España","BA:2244","EFT - Encuesta Europea de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_F","Mujeres","AGE_YTHADULT_Y15-24","Edad (Jóvenes, adultos): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2023",158.729,,,,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"ESP","España","BA:2244","EFT - Encuesta Europea de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_M","Hombres","AGE_AGGREGATE_Y15-24","Edad (Tramos agregados): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2023",176.787,,,,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"ESP","España","BA:2244","EFT - Encuesta Europea de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_F","Mujeres","AGE_AGGREGATE_Y15-24","Edad (Tramos agregados): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2023",158.729,,,,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"ESP","España","BA:2244","EFT - Encuesta Europea de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_M","Hombres","AGE_YTHADULT_Y15-24","Edad (Jóvenes, adultos): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2022",177.53,,,,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"ESP","España","BA:2244","EFT - Encuesta Europea de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_F","Mujeres","AGE_YTHADULT_Y15-24","Edad (Jóvenes, adultos): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2022",141.675,,,,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"ESP","España","BA:2244","EFT - Encuesta Europea de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_M","Hombres","AGE_AGGREGATE_Y15-24","Edad (Tramos agregados): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2022",177.53,,,,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"ESP","España","BA:2244","EFT - Encuesta Europea de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_F","Mujeres","AGE_AGGREGATE_Y15-24","Edad (Tramos agregados): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2022",141.675,,,,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"ESP","España","AA:1107","CP - Censo de Población","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_M","Hombres","AGE_YTHADULT_Y15-24","Edad (Jóvenes, adultos): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2021",141.339,,,,,,,"S15:6276_S3:1490_S12:6059","Institución que produce los datos: Oficina Nacional de Estadística | Período de referencia de los datos: Principio de año | Definición de población residente: Presente en el país en el momento de la recopilación de datos"
"ESP","España","AA:1107","CP - Censo de Población","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_F","Mujeres","AGE_YTHADULT_Y15-24","Edad (Jóvenes, adultos): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2021",113.328,,,,,,,"S15:6276_S3:1490_S12:6059","Institución que produce los datos: Oficina Nacional de Estadística | Período de referencia de los datos: Principio de año | Definición de población residente: Presente en el país en el momento de la recopilación de datos"
"ESP","España","AA:1107","CP - Censo de Población","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_M","Hombres","AGE_AGGREGATE_Y15-24","Edad (Tramos agregados): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2021",141.339,,,,,,,"S15:6276_S3:1490_S12:6059","Institución que produce los datos: Oficina Nacional de Estadística | Período de referencia de los datos: Principio de año | Definición de población residente: Presente en el país en el momento de la recopilación de datos"
"ESP","España","AA:1107","CP - Censo de Población","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_F","Mujeres","AGE_AGGREGATE_Y15-24","Edad (Tramos agregados): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2021",113.328,,,,,,,"S15:6276_S3:1490_S12:6059","Institución que produce los datos: Oficina Nacional de Estadística | Período de referencia de los datos: Principio de año | Definición de población residente: Presente en el país en el momento de la recopilación de datos"
"ESP","España","BA:2244","EFT - Encuesta Europea de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_M","Hombres","AGE_YTHADULT_Y15-24","Edad (Jóvenes, adultos): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2020",152.045,,,,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"ESP","España","BA:2244","EFT - Encuesta Europea de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_F","Mujeres","AGE_YTHADULT_Y15-24","Edad (Jóvenes, adultos): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2020",134.844,,,,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"ESP","España","BA:2244","EFT - Encuesta Europea de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_M","Hombres","AGE_AGGREGATE_Y15-24","Edad (Tramos agregados): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2020",152.045,,,,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"ESP","España","BA:2244","EFT - Encuesta Europea de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_F","Mujeres","AGE_AGGREGATE_Y15-24","Edad (Tramos agregados): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2020",134.844,,,,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"ESP","España","BA:2244","EFT - Encuesta Europea de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_M","Hombres","AGE_YTHADULT_Y15-24","Edad (Jóvenes, adultos): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2019",191.904,,,,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"ESP","España","BA:2244","EFT - Encuesta Europea de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_F","Mujeres","AGE_YTHADULT_Y15-24","Edad (Jóvenes, adultos): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2019",137.776,,,,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"ESP","España","BA:2244","EFT - Encuesta Europea de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_M","Hombres","AGE_AGGREGATE_Y15-24","Edad (Tramos agregados): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2019",191.904,,,,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"ESP","España","BA:2244","EFT - Encuesta Europea de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_F","Mujeres","AGE_AGGREGATE_Y15-24","Edad (Tramos agregados): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2019",137.776,,,,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"EST","Estonia","BA:42","EFT - Encuesta de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_M","Hombres","AGE_YTHADULT_Y15-24","Edad (Jóvenes, adultos): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2024",2.6,"U","Poco fiable",,,,,,
"EST","Estonia","BA:42","EFT - Encuesta de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_F","Mujeres","AGE_YTHADULT_Y15-24","Edad (Jóvenes, adultos): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2024",3.4,,,,,,,,
"EST","Estonia","BA:42","EFT - Encuesta de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_M","Hombres","AGE_AGGREGATE_Y15-24","Edad (Tramos agregados): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2024",2.6,"U","Poco fiable",,,,,,
"EST","Estonia","BA:42","EFT - Encuesta de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_F","Mujeres","AGE_AGGREGATE_Y15-24","Edad (Tramos agregados): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2024",3.4,,,,,,,,
"EST","Estonia","BA:42","EFT - Encuesta de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_M","Hombres","AGE_YTHADULT_Y15-24","Edad (Jóvenes, adultos): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2023",0.916,"U","Poco fiable",,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"EST","Estonia","BA:42","EFT - Encuesta de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_F","Mujeres","AGE_YTHADULT_Y15-24","Edad (Jóvenes, adultos): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2023",2.291,,,,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"EST","Estonia","BA:42","EFT - Encuesta de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_M","Hombres","AGE_AGGREGATE_Y15-24","Edad (Tramos agregados): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2023",0.916,"U","Poco fiable",,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"EST","Estonia","BA:42","EFT - Encuesta de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_F","Mujeres","AGE_AGGREGATE_Y15-24","Edad (Tramos agregados): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2023",2.291,,,,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"EST","Estonia","BA:42","EFT - Encuesta de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_M","Hombres","AGE_YTHADULT_Y15-24","Edad (Jóvenes, adultos): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2022",0.423,"U","Poco fiable",,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"EST","Estonia","BA:42","EFT - Encuesta de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_F","Mujeres","AGE_YTHADULT_Y15-24","Edad (Jóvenes, adultos): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2022",1.027,"U","Poco fiable",,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"EST","Estonia","BA:42","EFT - Encuesta de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_M","Hombres","AGE_AGGREGATE_Y15-24","Edad (Tramos agregados): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2022",0.423,"U","Poco fiable",,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"EST","Estonia","BA:42","EFT - Encuesta de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_F","Mujeres","AGE_AGGREGATE_Y15-24","Edad (Tramos agregados): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2022",1.027,"U","Poco fiable",,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"EST","Estonia","AA:1113","CP - Censo de Población","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_M","Hombres","AGE_YTHADULT_Y15-24","Edad (Jóvenes, adultos): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2021",1.164,,,,,,,"S15:6276_S3:24_S12:6057_T3:104","Institución que produce los datos: Oficina Nacional de Estadística | Período de referencia de los datos: Fin de año | Definición de población residente: Vive o tiene la intención de vivir en el país durante 12 meses o más | Cobertura de edad - edad máxima: 74 años"
"EST","Estonia","AA:1113","CP - Censo de Población","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_F","Mujeres","AGE_YTHADULT_Y15-24","Edad (Jóvenes, adultos): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2021",1.054,,,,,,,"S15:6276_S3:24_S12:6057_T3:104","Institución que produce los datos: Oficina Nacional de Estadística | Período de referencia de los datos: Fin de año | Definición de población residente: Vive o tiene la intención de vivir en el país durante 12 meses o más | Cobertura de edad - edad máxima: 74 años"
"EST","Estonia","AA:1113","CP - Censo de Población","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_M","Hombres","AGE_AGGREGATE_Y15-24","Edad (Tramos agregados): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2021",1.164,,,,,,,"S15:6276_S3:24_S12:6057_T3:104","Institución que produce los datos: Oficina Nacional de Estadística | Período de referencia de los datos: Fin de año | Definición de población residente: Vive o tiene la intención de vivir en el país durante 12 meses o más | Cobertura de edad - edad máxima: 74 años"
"EST","Estonia","AA:1113","CP - Censo de Población","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_F","Mujeres","AGE_AGGREGATE_Y15-24","Edad (Tramos agregados): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2021",1.054,,,,,,,"S15:6276_S3:24_S12:6057_T3:104","Institución que produce los datos: Oficina Nacional de Estadística | Período de referencia de los datos: Fin de año | Definición de población residente: Vive o tiene la intención de vivir en el país durante 12 meses o más | Cobertura de edad - edad máxima: 74 años"
"EST","Estonia","BA:42","EFT - Encuesta de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_M","Hombres","AGE_YTHADULT_Y15-24","Edad (Jóvenes, adultos): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2020",0.921,,,,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"EST","Estonia","BA:42","EFT - Encuesta de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_F","Mujeres","AGE_YTHADULT_Y15-24","Edad (Jóvenes, adultos): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2020",1.303,,,,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"EST","Estonia","BA:42","EFT - Encuesta de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_M","Hombres","AGE_AGGREGATE_Y15-24","Edad (Tramos agregados): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2020",0.921,,,,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"EST","Estonia","BA:42","EFT - Encuesta de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_F","Mujeres","AGE_AGGREGATE_Y15-24","Edad (Tramos agregados): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2020",1.303,,,,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"EST","Estonia","BA:42","EFT - Encuesta de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_M","Hombres","AGE_YTHADULT_Y15-24","Edad (Jóvenes, adultos): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2019",0.42,"U","Poco fiable",,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"EST","Estonia","BA:42","EFT - Encuesta de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_F","Mujeres","AGE_YTHADULT_Y15-24","Edad (Jóvenes, adultos): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2019",0.914,"U","Poco fiable",,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"EST","Estonia","BA:42","EFT - Encuesta de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_M","Hombres","AGE_AGGREGATE_Y15-24","Edad (Tramos agregados): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2019",0.42,"U","Poco fiable",,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"EST","Estonia","BA:42","EFT - Encuesta de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_F","Mujeres","AGE_AGGREGATE_Y15-24","Edad (Tramos agregados): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2019",0.914,"U","Poco fiable",,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"ETH","Etiopía","BA:1126","EFT - Encuesta Nacional de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_M","Hombres","AGE_YTHADULT_Y15-24","Edad (Jóvenes, adultos): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2021",,"U","Poco fiable",,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"ETH","Etiopía","BA:1126","EFT - Encuesta Nacional de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_F","Mujeres","AGE_YTHADULT_Y15-24","Edad (Jóvenes, adultos): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2021",,"U","Poco fiable",,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"ETH","Etiopía","BA:1126","EFT - Encuesta Nacional de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_M","Hombres","AGE_AGGREGATE_Y15-24","Edad (Tramos agregados): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2021",,"U","Poco fiable",,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"ETH","Etiopía","BA:1126","EFT - Encuesta Nacional de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_F","Mujeres","AGE_AGGREGATE_Y15-24","Edad (Tramos agregados): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2021",,"U","Poco fiable",,,,,"R1:3513","Repositorio: OIT-STATISTICS - Procesamiento de microdatos"
"FIN","Finlandia","BA:2486","EFT - Encuesta Europea de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_M","Hombres","AGE_YTHADULT_Y15-24","Edad (Jóvenes, adultos): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2024",16,,,,,,,"T3:104","Cobertura de edad - edad máxima: 74 años"
"FIN","Finlandia","BA:2486","EFT - Encuesta Europea de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_F","Mujeres","AGE_YTHADULT_Y15-24","Edad (Jóvenes, adultos): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2024",12.4,,,,,,,"T3:104","Cobertura de edad - edad máxima: 74 años"
"FIN","Finlandia","BA:2486","EFT - Encuesta Europea de la Fuerza de Trabajo","MST_TEAP_SEX_AGE_CBR_NB","Fuerza de trabajo según sexo, edad y lugar de nacimiento (miles)","SEX_M","Hombres","AGE_AGGREGATE_Y15-24","Edad (Tramos agregados): 15-24","CBR_BIR_FOREIGN","Lugar de nacimiento: Nacido en el extranjero","2024",16,,,,,,,"T3:104","Cobertura de edad - edad máxima: 74 años"
